Item,Qty,Datetime,Traffic
Drink 2 - Cold Brew - FM,1,2023-06-03 08:03:28,841
Drink 1 - Drip Coffee - FM,1,2023-06-03 08:02:44,841
Croissant - Ube & Strawberry - FM,1,2023-06-03 08:02:13,841
Croissant - Coffee & Macadamia - FM,1,2023-06-03 08:02:13,841
Croissant - Butter - FM,2,2023-06-03 07:59:20,479
Croissant - Butter - FM,1,2023-06-03 07:58:43,479
Croissant - Cinnamon Sugar Sticks - FM,1,2023-06-03 07:58:43,479
Drink 1 - Drip Coffee - FM,1,2023-06-03 07:58:07,479
Drink 2 - Cold Brew - FM,1,2023-06-03 07:57:42,479
Croissant - Cinnamon Sugar Sticks - FM,1,2023-06-03 07:56:52,479
Croissant - Coffee & Macadamia - FM,1,2023-06-03 07:52:23,479
Croissant - Ube & Strawberry - FM,1,2023-06-03 07:52:23,479
Danish - Blueberry - FM,1,2023-06-03 07:50:38,479
KA - Original - FM,1,2023-06-03 07:50:38,479
Croissant - Butter - FM,2,2023-06-03 07:50:38,479
Drink 2 - Cold Brew - FM,2,2023-06-03 07:48:54,479
Pastel De Nata - FM,2,2023-06-03 07:47:56,479
Drink 3 - Mango Black Tea - FM,3,2023-06-03 07:47:51,479
Croissant - Ube & Strawberry - FM,1,2023-06-03 07:45:04,479
Danish - Blueberry - FM,1,2023-06-03 07:45:04,479
Croissant - Cube - FM,1,2023-06-03 07:44:33,479
Croissant - Butter - FM,1,2023-06-03 07:44:33,479
Banana Bread w. Walnuts - FM,1,2023-06-03 07:42:37,479
Croissant - Ube & Strawberry - FM,1,2023-06-03 07:42:33,479
Drink 2 - Cold Brew - FM,1,2023-06-03 07:41:44,479
Croissant - Cube - FM,1,2023-06-03 07:41:35,479
Croissant - Almond - FM,1,2023-06-03 07:40:45,479
Pastel De Nata - FM,1,2023-06-03 07:40:45,479
Danish - Blueberry - FM,1,2023-06-03 07:40:45,479
Croissant - Almond - FM,2,2023-06-03 07:37:04,479
Banana Bread w. Walnuts - FM,1,2023-06-03 07:37:04,479
Croissant - Ube & Strawberry - FM,1,2023-06-03 07:36:59,479
Drink 2 - Cold Brew - FM,1,2023-06-03 07:36:05,479
Danish - Blueberry - FM,2,2023-06-03 07:35:34,479
Croissant - Ube & Strawberry - FM,1,2023-06-03 07:32:31,479
Croissant - Almond - FM,3,2023-06-03 07:29:39,479
Croissant - Butter - FM,3,2023-06-03 07:29:39,479
Croissant - Butter - FM,1,2023-06-03 07:29:07,479
Croissant - Almond - FM,1,2023-06-03 07:28:56,479
Drink 1 - Drip Coffee - FM,1,2023-06-03 07:28:28,479
Croissant - Cinnamon Sugar Sticks - FM,4,2023-06-03 07:28:28,479
Croissant - Pain Au Chocolat - FM,1,2023-06-03 07:27:12,479
Drink 3 - Mango Black Tea - FM,1,2023-06-03 07:27:08,479
KA - Everything - FM,1,2023-06-03 07:27:08,479
Drink 3 - Mango Black Tea - FM,1,2023-06-03 07:26:02,479
Croissant - Butter - FM,1,2023-06-03 07:26:02,479
KA - Everything - FM,1,2023-06-03 07:25:10,479
Croissant - Cube - FM,1,2023-06-03 07:20:15,479
Drink 2 - Cold Brew - FM,1,2023-06-03 07:20:15,479
Croissant - Ube & Strawberry - FM,1,2023-06-03 07:18:56,479
KA - Original - FM,2,2023-06-03 07:17:12,479
Drink 2 - Cold Brew - FM,1,2023-06-03 07:09:13,479
Croissant - Pain Au Chocolat - FM,1,2023-06-03 07:08:15,479
Croissant - Butter - FM,2,2023-06-03 07:08:15,479
Pastel De Nata - FM,1,2023-06-03 07:08:15,479
Canele - Earl Grey - FM,1,2023-05-27 11:34:01,860
Croissant- Coffee & Macadamia - FM,2,2023-05-27 11:29:02,860
Croissant- Coffee & Macadamia - FM,1,2023-05-27 11:28:59,860
Drink 1 - Drip Coffee - FM,1,2023-05-27 11:28:59,860
Drink 2 - Cold Brew - FM,1,2023-05-27 11:28:59,860
Croissant- Coffee & Macadamia - FM,1,2023-05-27 11:25:22,860
Drink 2 - Cold Brew - FM,1,2023-05-27 11:25:22,860
Drink 2 - Cold Brew - FM,2,2023-05-27 11:25:18,860
Drink 2 - Cold Brew - FM,2,2023-05-27 11:24:17,860
Drink 1 - Drip Coffee - FM,2,2023-05-27 11:22:39,860
Croissant - Butter - FM,1,2023-05-27 11:22:39,860
Croissant- Coffee & Macadamia - FM,2,2023-05-27 11:20:37,860
KA - Everything - FM,1,2023-05-27 11:19:14,860
Drink 2 - Cold Brew - FM,1,2023-05-27 11:18:00,860
Croissant - Butter - FM,1,2023-05-27 11:16:51,860
KA - Everything - FM,1,2023-05-27 11:16:51,860
Banana Bread w. Walnuts - FM,1,2023-05-27 11:16:51,860
Canele - Earl Grey - FM,1,2023-05-27 11:16:51,860
Drink 2 - Cold Brew - FM,1,2023-05-27 11:16:21,860
KA - Everything - FM,1,2023-05-27 11:15:42,860
Drink 2 - Cold Brew - FM,1,2023-05-27 11:15:42,860
KA - Everything - FM,1,2023-05-27 11:15:21,860
Drink 2 - Cold Brew - FM,1,2023-05-27 11:14:36,860
Croissant - Butter - FM,1,2023-05-27 11:14:04,860
Danish - Citrus & Almond - FM,-1,2023-05-27 11:11:29,860
Croissant- Coffee & Macadamia - FM,1,2023-05-27 11:10:26,860
Croissant - Butter - FM,1,2023-05-27 11:10:26,860
Danish - Citrus & Almond - FM,1,2023-05-27 11:10:26,860
KA - Everything - FM,1,2023-05-27 11:10:26,860
Croissant - Butter - FM,1,2023-05-27 11:10:16,860
Danish - Citrus & Almond - FM,1,2023-05-27 11:10:16,860
Danish - Citrus & Almond - FM,1,2023-05-27 11:09:38,860
Croissant- Coffee & Macadamia - FM,1,2023-05-27 11:09:38,860
Croissant - Ube & Strawberry - FM,2,2023-05-27 11:09:03,860
Drink 1 - Drip Coffee - FM,1,2023-05-27 11:06:12,860
Croissant - Ube & Strawberry - FM,1,2023-05-27 11:04:09,860
Croissant- Coffee & Macadamia - FM,1,2023-05-27 11:04:09,860
Croissant - Butter - FM,1,2023-05-27 11:03:04,860
KA - Everything - FM,1,2023-05-27 11:03:04,860
Croissant - Butter - FM,1,2023-05-27 11:02:10,860
Drink 2 - Cold Brew - FM,1,2023-05-27 11:00:48,860
Croissant - Butter - FM,1,2023-05-27 10:59:45,1293
Drink 2 - Cold Brew - FM,1,2023-05-27 10:59:45,1293
Drink 4 - Hibiscus Tea - FM,1,2023-05-27 10:59:45,1293
Drink 4 - Hibiscus Tea - FM,1,2023-05-27 10:59:15,1293
Drink 2 - Cold Brew - FM,1,2023-05-27 10:58:36,1293
Croissant - Ube & Strawberry - FM,1,2023-05-27 10:58:36,1293
KA - Everything - FM,1,2023-05-27 10:58:36,1293
Danish - Citrus & Almond - FM,1,2023-05-27 10:58:36,1293
Drink 3 - Mango Black Tea - FM,1,2023-05-27 10:58:36,1293
Croissant - Butter - FM,1,2023-05-27 10:56:19,1293
Croissant - Butter - FM,1,2023-05-27 10:56:15,1293
Croissant - Ube & Strawberry - FM,1,2023-05-27 10:55:34,1293
KA - Everything - FM,2,2023-05-27 10:54:28,1293
Croissant- Coffee & Macadamia - FM,1,2023-05-27 10:53:21,1293
Canele - Earl Grey - FM,1,2023-05-27 10:52:44,1293
Croissant - Butter - FM,2,2023-05-27 10:50:31,1293
Drink 2 - Cold Brew - FM,1,2023-05-27 10:50:31,1293
Drink 3 - Mango Black Tea - FM,1,2023-05-27 10:49:36,1293
Croissant - Almond - FM,1,2023-05-27 10:49:02,1293
Drink 2 - Cold Brew - FM,1,2023-05-27 10:47:56,1293
Banana Bread w. Walnuts - FM,1,2023-05-27 10:47:37,1293
Banana Bread w. Walnuts - FM,1,2023-05-27 10:47:12,1293
Croissant - Almond - FM,1,2023-05-27 10:46:04,1293
Drink 3 - Mango Black Tea - FM,1,2023-05-27 10:46:04,1293
Drink 2 - Cold Brew - FM,1,2023-05-27 10:46:03,1293
Drink 2 - Cold Brew - FM,1,2023-05-27 10:45:40,1293
Danish - Citrus & Almond - FM,1,2023-05-27 10:45:12,1293
Croissant - Almond - FM,1,2023-05-27 10:44:42,1293
Croissant - Butter - FM,1,2023-05-27 10:44:03,1293
Croissant - Almond - FM,1,2023-05-27 10:44:03,1293
Danish - Citrus & Almond - FM,1,2023-05-27 10:44:03,1293
Drink 2 - Cold Brew - FM,1,2023-05-27 10:42:32,1293
Croissant - Almond - FM,1,2023-05-27 10:42:24,1293
Drink 1 - Drip Coffee - FM,1,2023-05-27 10:42:24,1293
Croissant - Ube & Strawberry - FM,1,2023-05-27 10:41:49,1293
Danish - Citrus & Almond - FM,1,2023-05-27 10:41:49,1293
Drink 1 - Drip Coffee - FM,2,2023-05-27 10:41:39,1293
Croissant - Almond - FM,1,2023-05-27 10:41:39,1293
Croissant - Butter - FM,3,2023-05-27 10:40:08,1293
Croissant - Butter - FM,1,2023-05-27 10:40:01,1293
Drink 1 - Drip Coffee - FM,1,2023-05-27 10:38:24,1293
Drink 2 - Cold Brew - FM,1,2023-05-27 10:38:07,1293
KA - Everything - FM,1,2023-05-27 10:36:01,1293
Croissant - Butter - FM,1,2023-05-27 10:36:01,1293
Drink 2 - Cold Brew - FM,1,2023-05-27 10:33:31,1293
Croissant - Ube & Strawberry - FM,1,2023-05-27 10:33:18,1293
Drink 1 - Drip Coffee - FM,1,2023-05-27 10:33:18,1293
Drink 2 - Cold Brew - FM,1,2023-05-27 10:32:40,1293
Drink 2 - Cold Brew - FM,1,2023-05-27 10:32:34,1293
Drink 1 - Drip Coffee - FM,1,2023-05-27 10:32:34,1293
Croissant - Almond - FM,1,2023-05-27 10:32:34,1293
Drink 2 - Cold Brew - FM,1,2023-05-27 10:30:34,1293
KA - Everything - FM,1,2023-05-27 10:29:59,1293
Banana Bread w. Walnuts - FM,1,2023-05-27 10:28:49,1293
Drink 1 - Drip Coffee - FM,1,2023-05-27 10:28:39,1293
Croissant - Ube & Strawberry - FM,1,2023-05-27 10:27:56,1293
Danish - Citrus & Almond - FM,1,2023-05-27 10:27:56,1293
Danish - Citrus & Almond - FM,1,2023-05-27 10:27:45,1293
Drink 4 - Hibiscus Tea - FM,1,2023-05-27 10:27:45,1293
Croissant - Butter - FM,1,2023-05-27 10:22:10,1293
Croissant- Coffee & Macadamia - FM,1,2023-05-27 10:21:48,1293
Croissant - Ube & Strawberry - FM,1,2023-05-27 10:21:48,1293
Croissant- Coffee & Macadamia - FM,1,2023-05-27 10:20:12,1293
Croissant - Butter - FM,1,2023-05-27 10:19:35,1293
Drink 3 - Mango Black Tea - FM,1,2023-05-27 10:19:35,1293
Banana Bread w. Walnuts - FM,1,2023-05-27 10:19:00,1293
Drink 2 - Cold Brew - FM,1,2023-05-27 10:19:00,1293
Drink 2 - Cold Brew - FM,1,2023-05-27 10:18:47,1293
Drink 1 - Drip Coffee - FM,1,2023-05-27 10:16:22,1293
Croissant - Almond - FM,1,2023-05-27 10:16:22,1293
Banana Bread w. Walnuts - FM,1,2023-05-27 10:14:10,1293
Drink 3 - Mango Black Tea - FM,1,2023-05-27 10:14:10,1293
Drink 2 - Cold Brew - FM,1,2023-05-27 10:13:27,1293
Banana Bread w. Walnuts - FM,1,2023-05-27 10:13:27,1293
Croissant - Butter - FM,1,2023-05-27 10:12:39,1293
Drink 4 - Hibiscus Tea - FM,1,2023-05-27 10:11:56,1293
Drink 3 - Mango Black Tea - FM,1,2023-05-27 10:11:56,1293
Croissant- Coffee & Macadamia - FM,1,2023-05-27 10:11:56,1293
Danish - Citrus & Almond - FM,2,2023-05-27 10:11:56,1293
Croissant Cube - FM,1,2023-05-27 10:11:56,1293
KA - Everything - FM,1,2023-05-27 10:11:56,1293
Drink 2 - Cold Brew - FM,1,2023-05-27 10:11:40,1293
Drink 1 - Drip Coffee - FM,1,2023-05-27 10:11:11,1293
Drink 4 - Hibiscus Tea - FM,1,2023-05-27 10:10:30,1293
Croissant - Butter - FM,1,2023-05-27 10:10:30,1293
Drink 2 - Cold Brew - FM,1,2023-05-27 10:10:30,1293
Drink 2 - Cold Brew - FM,2,2023-05-27 10:09:00,1293
KA - Original - FM,1,2023-05-27 10:08:24,1293
Croissant Cube - FM,1,2023-05-27 10:08:24,1293
Croissant Cube - FM,1,2023-05-27 10:08:14,1293
Croissant Cube - FM,1,2023-05-27 10:07:20,1293
Croissant - Butter - FM,1,2023-05-27 10:07:20,1293
Croissant - Almond - FM,1,2023-05-27 10:07:20,1293
Danish - Citrus & Almond - FM,1,2023-05-27 10:06:36,1293
Croissant - Ube & Strawberry - FM,1,2023-05-27 10:06:36,1293
Drink 2 - Cold Brew - FM,1,2023-05-27 10:06:36,1293
Drink 2 - Cold Brew - FM,2,2023-05-27 10:05:35,1293
Croissant Cube - FM,1,2023-05-27 10:05:35,1293
Drink 3 - Mango Black Tea - FM,1,2023-05-27 10:05:33,1293
Drink 1 - Drip Coffee - FM,1,2023-05-27 10:05:33,1293
Drink 1 - Drip Coffee - FM,1,2023-05-27 10:04:34,1293
Croissant - Almond - FM,1,2023-05-27 10:03:49,1293
Croissant- Coffee & Macadamia - FM,1,2023-05-27 10:02:43,1293
Drink 4 - Hibiscus Tea - FM,1,2023-05-27 10:02:43,1293
Croissant - Ube & Strawberry - FM,1,2023-05-27 10:02:16,1293
Croissant - Almond - FM,1,2023-05-27 10:01:53,1293
Drink 2 - Cold Brew - FM,1,2023-05-27 10:01:53,1293
Croissant - Butter - FM,1,2023-05-27 10:01:34,1293
Croissant - Ube & Strawberry - FM,1,2023-05-27 10:00:30,1293
Drink 3 - Mango Black Tea - FM,1,2023-05-27 10:00:26,1293
Drink 2 - Cold Brew - FM,1,2023-05-27 09:58:19,843
Drink 4 - Hibiscus Tea - FM,1,2023-05-27 09:58:19,843
Croissant Cube - FM,1,2023-05-27 09:57:39,843
Croissant - Ube & Strawberry - FM,1,2023-05-27 09:57:39,843
KA - Everything - FM,1,2023-05-27 09:57:39,843
Croissant - Almond - FM,1,2023-05-27 09:56:45,843
Drink 3 - Mango Black Tea - FM,1,2023-05-27 09:56:45,843
Banana Bread w. Walnuts - FM,1,2023-05-27 09:53:48,843
Drink 4 - Hibiscus Tea - FM,1,2023-05-27 09:53:37,843
Drink 1 - Drip Coffee - FM,1,2023-05-27 09:52:07,843
Drink 2 - Cold Brew - FM,1,2023-05-27 09:51:33,843
Croissant- Coffee & Macadamia - FM,1,2023-05-27 09:50:20,843
Croissant - Almond - FM,1,2023-05-27 09:50:20,843
Croissant- Coffee & Macadamia - FM,1,2023-05-27 09:49:35,843
Croissant Sticks - FM,1,2023-05-27 09:49:23,843
Drink 3 - Mango Black Tea - FM,1,2023-05-27 09:48:46,843
Croissant - Ube & Strawberry - FM,1,2023-05-27 09:48:12,843
Drink 1 - Drip Coffee - FM,1,2023-05-27 09:48:12,843
Drink 2 - Cold Brew - FM,1,2023-05-27 09:48:12,843
KA - Original - FM,1,2023-05-27 09:47:34,843
Drink 2 - Cold Brew - FM,1,2023-05-27 09:47:34,843
KA - Everything - FM,1,2023-05-27 09:47:24,843
KA - Original - FM,1,2023-05-27 09:47:24,843
Croissant Cube - FM,1,2023-05-27 09:47:24,843
Drink 1 - Drip Coffee - FM,2,2023-05-27 09:46:51,843
Croissant - Butter - FM,2,2023-05-27 09:46:33,843
Danish - Citrus & Almond - FM,1,2023-05-27 09:46:12,843
KA - Original - FM,1,2023-05-27 09:46:12,843
Canele - Earl Grey - FM,1,2023-05-27 09:46:12,843
Croissant - Ube & Strawberry - FM,1,2023-05-27 09:46:12,843
Croissant- Coffee & Macadamia - FM,1,2023-05-27 09:46:12,843
Canele - Earl Grey - FM,1,2023-05-27 09:44:48,843
Drink 3 - Mango Black Tea - FM,1,2023-05-27 09:44:48,843
Drink 3 - Mango Black Tea - FM,1,2023-05-27 09:44:40,843
Drink 2 - Cold Brew - FM,2,2023-05-27 09:44:13,843
Canele - Earl Grey - FM,2,2023-05-27 09:44:13,843
Croissant - Almond - FM,1,2023-05-27 09:42:16,843
KA - Original - FM,1,2023-05-27 09:42:16,843
Drink 1 - Drip Coffee - FM,1,2023-05-27 09:42:16,843
Croissant- Coffee & Macadamia - FM,1,2023-05-27 09:41:40,843
Danish - Citrus & Almond - FM,1,2023-05-27 09:38:20,843
Drink 2 - Cold Brew - FM,1,2023-05-27 09:37:42,843
Drink 1 - Drip Coffee - FM,1,2023-05-27 09:37:42,843
Croissant- Coffee & Macadamia - FM,1,2023-05-27 09:37:42,843
Croissant Cube - FM,1,2023-05-27 09:37:16,843
Croissant - Butter - FM,1,2023-05-27 09:37:16,843
Drink 2 - Cold Brew - FM,3,2023-05-27 09:37:16,843
Croissant - Almond - FM,1,2023-05-27 09:36:08,843
Croissant - Butter - FM,1,2023-05-27 09:35:53,843
Drink 1 - Drip Coffee - FM,1,2023-05-27 09:35:53,843
Croissant - Butter - FM,1,2023-05-27 09:34:42,843
Drink 3 - Mango Black Tea - FM,2,2023-05-27 09:34:42,843
Croissant - Almond - FM,1,2023-05-27 09:34:04,843
Croissant Cube - FM,1,2023-05-27 09:33:26,843
Danish - Citrus & Almond - FM,1,2023-05-27 09:33:26,843
Croissant- Coffee & Macadamia - FM,1,2023-05-27 09:32:02,843
Croissant- Coffee & Macadamia - FM,1,2023-05-27 09:31:27,843
Drink 3 - Mango Black Tea - FM,1,2023-05-27 09:30:53,843
Danish - Blueberry - FM,1,2023-05-27 09:30:47,843
Drink 2 - Cold Brew - FM,1,2023-05-27 09:30:47,843
Croissant Sticks - FM,1,2023-05-27 09:30:23,843
Danish - Blueberry - FM,1,2023-05-27 09:29:53,843
Croissant Cube - FM,1,2023-05-27 09:29:49,843
Drink 2 - Cold Brew - FM,1,2023-05-27 09:29:49,843
Croissant - Pain Au Chocolat - FM,1,2023-05-27 09:29:02,843
Drink 3 - Mango Black Tea - FM,1,2023-05-27 09:27:57,843
Danish - Blueberry - FM,1,2023-05-27 09:27:50,843
Croissant - Butter - FM,1,2023-05-27 09:27:50,843
KA - Original - FM,2,2023-05-27 09:26:52,843
Croissant - Pain Au Chocolat - FM,1,2023-05-27 09:26:17,843
Croissant - Butter - FM,1,2023-05-27 09:26:17,843
Drink 1 - Drip Coffee - FM,1,2023-05-27 09:26:17,843
Croissant - Butter - FM,2,2023-05-27 09:26:10,843
Danish - Blueberry - FM,3,2023-05-27 09:25:11,843
Croissant - Almond - FM,1,2023-05-27 09:24:14,843
Danish - Blueberry - FM,1,2023-05-27 09:24:14,843
Croissant Cube - FM,1,2023-05-27 09:24:14,843
Croissant - Butter - FM,1,2023-05-27 09:23:39,843
Croissant - Pain Au Chocolat - FM,1,2023-05-27 09:23:39,843
Danish - Blueberry - FM,1,2023-05-27 09:23:39,843
Croissant - Pain Au Chocolat - FM,1,2023-05-27 09:21:47,843
Drink 3 - Mango Black Tea - FM,1,2023-05-27 09:21:47,843
Croissant Cube - FM,1,2023-05-27 09:20:45,843
Croissant - Ube & Strawberry - FM,1,2023-05-27 09:20:28,843
KA - Everything - FM,1,2023-05-27 09:20:28,843
Drink 1 - Drip Coffee - FM,1,2023-05-27 09:18:57,843
Drink 2 - Cold Brew - FM,1,2023-05-27 09:18:57,843
Drink 1 - Drip Coffee - FM,1,2023-05-27 09:18:57,843
Canele - Vanilla - FM,1,2023-05-27 09:18:57,843
Croissant Cube - FM,1,2023-05-27 09:18:57,843
Danish - Citrus & Almond - FM,1,2023-05-27 09:18:57,843
Croissant - Almond - FM,2,2023-05-27 09:17:51,843
Croissant- Coffee & Macadamia - FM,1,2023-05-27 09:16:07,843
Danish - Citrus & Almond - FM,1,2023-05-27 09:15:54,843
Drink 2 - Cold Brew - FM,1,2023-05-27 09:15:54,843
Banana Bread w. Walnuts - FM,1,2023-05-27 09:14:09,843
Croissant Sticks - FM,1,2023-05-27 09:13:13,843
Danish - Blueberry - FM,1,2023-05-27 09:13:13,843
Drink 3 - Mango Black Tea - FM,1,2023-05-27 09:13:13,843
Banana Bread w. Walnuts - FM,1,2023-05-27 09:12:44,843
Croissant - Pain Au Chocolat - FM,2,2023-05-27 09:12:44,843
Danish - Blueberry - FM,1,2023-05-27 09:11:36,843
Banana Bread w. Walnuts - FM,1,2023-05-27 09:11:05,843
Croissant - Butter - FM,2,2023-05-27 09:10:39,843
Banana Bread w. Walnuts - FM,1,2023-05-27 09:10:39,843
KA - Original - FM,1,2023-05-27 09:10:29,843
Croissant Cube - FM,1,2023-05-27 09:09:29,843
Drink 1 - Drip Coffee - FM,1,2023-05-27 09:09:29,843
Croissant - Butter - FM,1,2023-05-27 09:08:53,843
Drink 3 - Mango Black Tea - FM,1,2023-05-27 09:08:53,843
Drink 1 - Drip Coffee - FM,1,2023-05-27 09:08:34,843
Croissant - Butter - FM,1,2023-05-27 09:07:41,843
Croissant - Ube & Strawberry - FM,1,2023-05-27 09:06:40,843
Croissant- Coffee & Macadamia - FM,1,2023-05-27 09:06:40,843
Drink 1 - Drip Coffee - FM,1,2023-05-27 09:06:40,843
Croissant - Almond - FM,1,2023-05-27 09:06:31,843
Banana Bread w. Walnuts - FM,1,2023-05-27 09:06:20,843
Croissant Cube - FM,1,2023-05-27 09:05:37,843
Croissant Sticks - FM,2,2023-05-27 09:05:02,843
Croissant Cube - FM,1,2023-05-27 09:05:02,843
Croissant Cube - FM,1,2023-05-27 09:04:52,843
Drink 2 - Cold Brew - FM,1,2023-05-27 09:04:52,843
Danish - Blueberry - FM,2,2023-05-27 09:03:31,843
KA - Original - FM,1,2023-05-27 09:03:31,843
Croissant - Butter - FM,1,2023-05-27 09:02:30,843
Croissant Sticks - FM,1,2023-05-27 09:02:30,843
Croissant - Ube & Strawberry - FM,1,2023-05-27 09:02:23,843
Croissant - Pain Au Chocolat - FM,1,2023-05-27 09:01:30,843
Croissant - Ube & Strawberry - FM,1,2023-05-27 09:01:30,843
Croissant - Pain Au Chocolat - FM,1,2023-05-27 09:01:10,843
Croissant - Pain Au Chocolat - FM,1,2023-05-27 08:59:59,503
Danish - Blueberry - FM,1,2023-05-27 08:59:59,503
Banana Bread w. Walnuts - FM,1,2023-05-27 08:59:39,503
Danish - Blueberry - FM,1,2023-05-27 08:59:10,503
Croissant - Ube & Strawberry - FM,1,2023-05-27 08:58:42,503
Danish - Blueberry - FM,1,2023-05-27 08:58:42,503
Croissant - Pain Au Chocolat - FM,2,2023-05-27 08:57:47,503
Drink 2 - Cold Brew - FM,1,2023-05-27 08:57:47,503
Banana Bread w. Walnuts - FM,1,2023-05-27 08:57:45,503
Croissant - Butter - FM,2,2023-05-27 08:55:50,503
Croissant - Pain Au Chocolat - FM,1,2023-05-27 08:55:42,503
Drink 2 - Cold Brew - FM,2,2023-05-27 08:53:52,503
Croissant - Butter - FM,1,2023-05-27 08:53:52,503
Croissant - Butter - FM,1,2023-05-27 08:53:31,503
Drink 2 - Cold Brew - FM,1,2023-05-27 08:52:27,503
Drink 1 - Drip Coffee - FM,2,2023-05-27 08:52:23,503
Croissant - Almond - FM,1,2023-05-27 08:51:03,503
Drink 4 - Hibiscus Tea - FM,1,2023-05-27 08:51:02,503
Drink 1 - Drip Coffee - FM,1,2023-05-27 08:51:02,503
Croissant - Ube & Strawberry - FM,1,2023-05-27 08:51:02,503
Croissant Sticks - FM,1,2023-05-27 08:51:02,503
Drink 2 - Cold Brew - FM,2,2023-05-27 08:49:56,503
Croissant - Butter - FM,1,2023-05-27 08:49:56,503
Croissant Cube - FM,1,2023-05-27 08:49:56,503
Drink 1 - Drip Coffee - FM,1,2023-05-27 08:49:23,503
Croissant- Coffee & Macadamia - FM,1,2023-05-27 08:49:23,503
Croissant - Pain Au Chocolat - FM,1,2023-05-27 08:49:12,503
Croissant - Almond - FM,1,2023-05-27 08:48:32,503
Drink 3 - Mango Black Tea - FM,1,2023-05-27 08:48:29,503
Drink 2 - Cold Brew - FM,1,2023-05-27 08:48:29,503
Croissant - Pain Au Chocolat - FM,1,2023-05-27 08:47:15,503
Banana Bread w. Walnuts - FM,1,2023-05-27 08:47:15,503
KA - Original - FM,1,2023-05-27 08:47:15,503
Croissant - Pain Au Chocolat - FM,1,2023-05-27 08:46:36,503
Drink 2 - Cold Brew - FM,1,2023-05-27 08:39:21,503
Croissant - Almond - FM,1,2023-05-27 08:38:43,503
Croissant - Almond - FM,1,2023-05-27 08:38:30,503
Croissant Cube - FM,1,2023-05-27 08:36:59,503
Croissant Cube - FM,1,2023-05-27 08:36:50,503
Danish - Blueberry - FM,1,2023-05-27 08:36:50,503
Drink 2 - Cold Brew - FM,1,2023-05-27 08:36:50,503
Croissant Cube - FM,1,2023-05-27 08:36:16,503
KA - Everything - FM,1,2023-05-27 08:36:01,503
Croissant Cube - FM,1,2023-05-27 08:35:07,503
Croissant Cube - FM,1,2023-05-27 08:35:05,503
Croissant - Butter - FM,1,2023-05-27 08:35:05,503
Danish - Citrus & Almond - FM,1,2023-05-27 08:35:05,503
Banana Bread w. Walnuts - FM,1,2023-05-27 08:35:05,503
Drink 1 - Drip Coffee - FM,2,2023-05-27 08:33:42,503
Croissant Sticks - FM,1,2023-05-27 08:29:19,503
Drink 3 - Mango Black Tea - FM,1,2023-05-27 08:29:19,503
Croissant - Ube & Strawberry - FM,1,2023-05-27 08:29:17,503
Croissant- Coffee & Macadamia - FM,1,2023-05-27 08:28:15,503
Drink 2 - Cold Brew - FM,1,2023-05-27 08:28:15,503
Croissant - Ube & Strawberry - FM,1,2023-05-27 08:28:09,503
Drink 1 - Drip Coffee - FM,2,2023-05-27 08:28:09,503
KA - Original - FM,1,2023-05-27 08:26:38,503
Danish - Citrus & Almond - FM,1,2023-05-27 08:26:38,503
Drink 1 - Drip Coffee - FM,2,2023-05-27 08:26:38,503
Drink 1 - Drip Coffee - FM,2,2023-05-27 08:24:39,503
Croissant - Almond - FM,1,2023-05-27 08:24:30,503
KA - Original - FM,1,2023-05-27 08:24:30,503
Croissant Cube - FM,1,2023-05-27 08:24:30,503
Croissant Sticks - FM,2,2023-05-27 08:22:28,503
Drink 3 - Mango Black Tea - FM,1,2023-05-27 08:22:28,503
KA - Original - FM,1,2023-05-27 08:21:21,503
Danish - Blueberry - FM,1,2023-05-27 08:21:21,503
Croissant - Pain Au Chocolat - FM,2,2023-05-27 08:21:01,503
Croissant - Ube & Strawberry - FM,1,2023-05-27 08:18:47,503
Drink 1 - Drip Coffee - FM,1,2023-05-27 08:18:47,503
Croissant - Almond - FM,1,2023-05-27 08:18:27,503
Croissant - Pain Au Chocolat - FM,1,2023-05-27 08:18:27,503
Croissant - Pain Au Chocolat - FM,1,2023-05-27 08:16:48,503
Danish - Blueberry - FM,1,2023-05-27 08:16:48,503
Drink 3 - Mango Black Tea - FM,1,2023-05-27 08:16:48,503
Danish - Blueberry - FM,1,2023-05-27 08:16:00,503
Croissant - Almond - FM,1,2023-05-27 08:16:00,503
Drink 1 - Drip Coffee - FM,1,2023-05-27 08:15:33,503
Croissant - Almond - FM,1,2023-05-27 08:13:31,503
KA - Original - FM,1,2023-05-27 08:12:57,503
Danish - Citrus & Almond - FM,1,2023-05-27 08:12:57,503
Croissant - Almond - FM,1,2023-05-27 08:11:39,503
Croissant - Almond - FM,1,2023-05-27 08:11:21,503
Danish - Blueberry - FM,1,2023-05-27 08:11:21,503
Croissant - Ube & Strawberry - FM,1,2023-05-27 08:10:47,503
Croissant - Almond - FM,1,2023-05-27 08:10:47,503
Croissant - Pain Au Chocolat - FM,1,2023-05-27 08:09:59,503
Croissant - Butter - FM,2,2023-05-27 08:08:51,503
Croissant- Coffee & Macadamia - FM,1,2023-05-27 08:08:51,503
